creative_package_id,content_format,hook_id,hook_text,hook_type,expected_use,risk
cp_4338_5ac24f235d,videos,cp_4338_5ac24f235d_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4338_5ac24f235d,videos,cp_4338_5ac24f235d_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4338_5ac24f235d,videos,cp_4338_5ac24f235d_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4338_5ac24f235d,videos,cp_4338_5ac24f235d_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4338_5ac24f235d,videos,cp_4338_5ac24f235d_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4338_5ac24f235d,videos,cp_4338_5ac24f235d_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4339_78e0097acc,videos,cp_4339_78e0097acc_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4339_78e0097acc,videos,cp_4339_78e0097acc_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4339_78e0097acc,videos,cp_4339_78e0097acc_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4339_78e0097acc,videos,cp_4339_78e0097acc_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4339_78e0097acc,videos,cp_4339_78e0097acc_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4339_78e0097acc,videos,cp_4339_78e0097acc_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4340_cb1bb5ba45,videos,cp_4340_cb1bb5ba45_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4340_cb1bb5ba45,videos,cp_4340_cb1bb5ba45_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4340_cb1bb5ba45,videos,cp_4340_cb1bb5ba45_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4340_cb1bb5ba45,videos,cp_4340_cb1bb5ba45_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4340_cb1bb5ba45,videos,cp_4340_cb1bb5ba45_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4340_cb1bb5ba45,videos,cp_4340_cb1bb5ba45_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4341_c3d7266d75,videos,cp_4341_c3d7266d75_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4341_c3d7266d75,videos,cp_4341_c3d7266d75_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4341_c3d7266d75,videos,cp_4341_c3d7266d75_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4341_c3d7266d75,videos,cp_4341_c3d7266d75_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4341_c3d7266d75,videos,cp_4341_c3d7266d75_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4341_c3d7266d75,videos,cp_4341_c3d7266d75_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4342_4cca4b138c,shorts,cp_4342_4cca4b138c_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4342_4cca4b138c,shorts,cp_4342_4cca4b138c_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4342_4cca4b138c,shorts,cp_4342_4cca4b138c_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4342_4cca4b138c,shorts,cp_4342_4cca4b138c_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4342_4cca4b138c,shorts,cp_4342_4cca4b138c_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4342_4cca4b138c,shorts,cp_4342_4cca4b138c_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4343_77533aa402,videos,cp_4343_77533aa402_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4343_77533aa402,videos,cp_4343_77533aa402_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4343_77533aa402,videos,cp_4343_77533aa402_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4343_77533aa402,videos,cp_4343_77533aa402_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4343_77533aa402,videos,cp_4343_77533aa402_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4343_77533aa402,videos,cp_4343_77533aa402_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4344_7b451e74ac,videos,cp_4344_7b451e74ac_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4344_7b451e74ac,videos,cp_4344_7b451e74ac_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4344_7b451e74ac,videos,cp_4344_7b451e74ac_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4344_7b451e74ac,videos,cp_4344_7b451e74ac_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4344_7b451e74ac,videos,cp_4344_7b451e74ac_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4344_7b451e74ac,videos,cp_4344_7b451e74ac_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4345_de0a613c56,shorts,cp_4345_de0a613c56_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4345_de0a613c56,shorts,cp_4345_de0a613c56_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4345_de0a613c56,shorts,cp_4345_de0a613c56_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4345_de0a613c56,shorts,cp_4345_de0a613c56_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4345_de0a613c56,shorts,cp_4345_de0a613c56_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4345_de0a613c56,shorts,cp_4345_de0a613c56_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4346_4208a71098,videos,cp_4346_4208a71098_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4346_4208a71098,videos,cp_4346_4208a71098_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4346_4208a71098,videos,cp_4346_4208a71098_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4346_4208a71098,videos,cp_4346_4208a71098_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4346_4208a71098,videos,cp_4346_4208a71098_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4346_4208a71098,videos,cp_4346_4208a71098_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4347_8e88d598e1,videos,cp_4347_8e88d598e1_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4347_8e88d598e1,videos,cp_4347_8e88d598e1_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4347_8e88d598e1,videos,cp_4347_8e88d598e1_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4347_8e88d598e1,videos,cp_4347_8e88d598e1_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4347_8e88d598e1,videos,cp_4347_8e88d598e1_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4347_8e88d598e1,videos,cp_4347_8e88d598e1_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4348_56d308fe42,videos,cp_4348_56d308fe42_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4348_56d308fe42,videos,cp_4348_56d308fe42_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4348_56d308fe42,videos,cp_4348_56d308fe42_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4348_56d308fe42,videos,cp_4348_56d308fe42_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4348_56d308fe42,videos,cp_4348_56d308fe42_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4348_56d308fe42,videos,cp_4348_56d308fe42_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4349_0a8bff70b7,videos,cp_4349_0a8bff70b7_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4349_0a8bff70b7,videos,cp_4349_0a8bff70b7_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4349_0a8bff70b7,videos,cp_4349_0a8bff70b7_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4349_0a8bff70b7,videos,cp_4349_0a8bff70b7_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4349_0a8bff70b7,videos,cp_4349_0a8bff70b7_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4349_0a8bff70b7,videos,cp_4349_0a8bff70b7_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4350_959c3cf59c,videos,cp_4350_959c3cf59c_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4350_959c3cf59c,videos,cp_4350_959c3cf59c_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4350_959c3cf59c,videos,cp_4350_959c3cf59c_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4350_959c3cf59c,videos,cp_4350_959c3cf59c_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4350_959c3cf59c,videos,cp_4350_959c3cf59c_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4350_959c3cf59c,videos,cp_4350_959c3cf59c_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4351_1e9f06ca9b,videos,cp_4351_1e9f06ca9b_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4351_1e9f06ca9b,videos,cp_4351_1e9f06ca9b_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4351_1e9f06ca9b,videos,cp_4351_1e9f06ca9b_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4351_1e9f06ca9b,videos,cp_4351_1e9f06ca9b_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4351_1e9f06ca9b,videos,cp_4351_1e9f06ca9b_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4351_1e9f06ca9b,videos,cp_4351_1e9f06ca9b_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4352_3dad0189d9,videos,cp_4352_3dad0189d9_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4352_3dad0189d9,videos,cp_4352_3dad0189d9_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4352_3dad0189d9,videos,cp_4352_3dad0189d9_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4352_3dad0189d9,videos,cp_4352_3dad0189d9_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4352_3dad0189d9,videos,cp_4352_3dad0189d9_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4352_3dad0189d9,videos,cp_4352_3dad0189d9_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4353_2cf764aac3,videos,cp_4353_2cf764aac3_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4353_2cf764aac3,videos,cp_4353_2cf764aac3_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4353_2cf764aac3,videos,cp_4353_2cf764aac3_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4353_2cf764aac3,videos,cp_4353_2cf764aac3_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4353_2cf764aac3,videos,cp_4353_2cf764aac3_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4353_2cf764aac3,videos,cp_4353_2cf764aac3_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4354_e53017b910,videos,cp_4354_e53017b910_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4354_e53017b910,videos,cp_4354_e53017b910_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4354_e53017b910,videos,cp_4354_e53017b910_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4354_e53017b910,videos,cp_4354_e53017b910_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4354_e53017b910,videos,cp_4354_e53017b910_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4354_e53017b910,videos,cp_4354_e53017b910_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4355_f91e220b3b,videos,cp_4355_f91e220b3b_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4355_f91e220b3b,videos,cp_4355_f91e220b3b_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4355_f91e220b3b,videos,cp_4355_f91e220b3b_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4355_f91e220b3b,videos,cp_4355_f91e220b3b_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4355_f91e220b3b,videos,cp_4355_f91e220b3b_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4355_f91e220b3b,videos,cp_4355_f91e220b3b_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4356_f40b9b7d6a,videos,cp_4356_f40b9b7d6a_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4356_f40b9b7d6a,videos,cp_4356_f40b9b7d6a_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4356_f40b9b7d6a,videos,cp_4356_f40b9b7d6a_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4356_f40b9b7d6a,videos,cp_4356_f40b9b7d6a_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4356_f40b9b7d6a,videos,cp_4356_f40b9b7d6a_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4356_f40b9b7d6a,videos,cp_4356_f40b9b7d6a_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4357_1d3dd3303c,videos,cp_4357_1d3dd3303c_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4357_1d3dd3303c,videos,cp_4357_1d3dd3303c_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4357_1d3dd3303c,videos,cp_4357_1d3dd3303c_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4357_1d3dd3303c,videos,cp_4357_1d3dd3303c_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4357_1d3dd3303c,videos,cp_4357_1d3dd3303c_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4357_1d3dd3303c,videos,cp_4357_1d3dd3303c_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4358_e306b5c987,videos,cp_4358_e306b5c987_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4358_e306b5c987,videos,cp_4358_e306b5c987_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4358_e306b5c987,videos,cp_4358_e306b5c987_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4358_e306b5c987,videos,cp_4358_e306b5c987_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4358_e306b5c987,videos,cp_4358_e306b5c987_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4358_e306b5c987,videos,cp_4358_e306b5c987_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4359_2d92dc5c2a,videos,cp_4359_2d92dc5c2a_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4359_2d92dc5c2a,videos,cp_4359_2d92dc5c2a_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4359_2d92dc5c2a,videos,cp_4359_2d92dc5c2a_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4359_2d92dc5c2a,videos,cp_4359_2d92dc5c2a_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4359_2d92dc5c2a,videos,cp_4359_2d92dc5c2a_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4359_2d92dc5c2a,videos,cp_4359_2d92dc5c2a_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4360_8dd14847f4,videos,cp_4360_8dd14847f4_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4360_8dd14847f4,videos,cp_4360_8dd14847f4_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4360_8dd14847f4,videos,cp_4360_8dd14847f4_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4360_8dd14847f4,videos,cp_4360_8dd14847f4_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4360_8dd14847f4,videos,cp_4360_8dd14847f4_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4360_8dd14847f4,videos,cp_4360_8dd14847f4_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4361_b651a7a795,videos,cp_4361_b651a7a795_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4361_b651a7a795,videos,cp_4361_b651a7a795_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4361_b651a7a795,videos,cp_4361_b651a7a795_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4361_b651a7a795,videos,cp_4361_b651a7a795_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4361_b651a7a795,videos,cp_4361_b651a7a795_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4361_b651a7a795,videos,cp_4361_b651a7a795_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4362_31414d0070,shorts,cp_4362_31414d0070_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4362_31414d0070,shorts,cp_4362_31414d0070_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4362_31414d0070,shorts,cp_4362_31414d0070_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4362_31414d0070,shorts,cp_4362_31414d0070_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4362_31414d0070,shorts,cp_4362_31414d0070_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4362_31414d0070,shorts,cp_4362_31414d0070_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4363_911c759b9d,videos,cp_4363_911c759b9d_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4363_911c759b9d,videos,cp_4363_911c759b9d_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4363_911c759b9d,videos,cp_4363_911c759b9d_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4363_911c759b9d,videos,cp_4363_911c759b9d_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4363_911c759b9d,videos,cp_4363_911c759b9d_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4363_911c759b9d,videos,cp_4363_911c759b9d_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4364_3b9cfc4201,shorts,cp_4364_3b9cfc4201_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4364_3b9cfc4201,shorts,cp_4364_3b9cfc4201_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4364_3b9cfc4201,shorts,cp_4364_3b9cfc4201_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4364_3b9cfc4201,shorts,cp_4364_3b9cfc4201_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4364_3b9cfc4201,shorts,cp_4364_3b9cfc4201_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4364_3b9cfc4201,shorts,cp_4364_3b9cfc4201_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4365_91a7f670ba,videos,cp_4365_91a7f670ba_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4365_91a7f670ba,videos,cp_4365_91a7f670ba_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4365_91a7f670ba,videos,cp_4365_91a7f670ba_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4365_91a7f670ba,videos,cp_4365_91a7f670ba_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4365_91a7f670ba,videos,cp_4365_91a7f670ba_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4365_91a7f670ba,videos,cp_4365_91a7f670ba_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4366_27d0d8ee4b,videos,cp_4366_27d0d8ee4b_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4366_27d0d8ee4b,videos,cp_4366_27d0d8ee4b_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4366_27d0d8ee4b,videos,cp_4366_27d0d8ee4b_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4366_27d0d8ee4b,videos,cp_4366_27d0d8ee4b_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4366_27d0d8ee4b,videos,cp_4366_27d0d8ee4b_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4366_27d0d8ee4b,videos,cp_4366_27d0d8ee4b_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4367_d21db654e9,videos,cp_4367_d21db654e9_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4367_d21db654e9,videos,cp_4367_d21db654e9_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4367_d21db654e9,videos,cp_4367_d21db654e9_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4367_d21db654e9,videos,cp_4367_d21db654e9_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4367_d21db654e9,videos,cp_4367_d21db654e9_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4367_d21db654e9,videos,cp_4367_d21db654e9_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4368_df72f920d1,shorts,cp_4368_df72f920d1_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4368_df72f920d1,shorts,cp_4368_df72f920d1_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4368_df72f920d1,shorts,cp_4368_df72f920d1_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4368_df72f920d1,shorts,cp_4368_df72f920d1_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4368_df72f920d1,shorts,cp_4368_df72f920d1_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4368_df72f920d1,shorts,cp_4368_df72f920d1_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4369_cff989c0a7,videos,cp_4369_cff989c0a7_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4369_cff989c0a7,videos,cp_4369_cff989c0a7_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4369_cff989c0a7,videos,cp_4369_cff989c0a7_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4369_cff989c0a7,videos,cp_4369_cff989c0a7_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4369_cff989c0a7,videos,cp_4369_cff989c0a7_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4369_cff989c0a7,videos,cp_4369_cff989c0a7_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
cp_4370_9ca28f141d,videos,cp_4370_9ca28f141d_h1,¿Qué cambia realmente con repackage_idea?,question_hook,intro,low
cp_4370_9ca28f141d,videos,cp_4370_9ca28f141d_h2,"Muchos simplifican repackage_idea, pero hay matices críticos.",contrast_hook,intro,medium
cp_4370_9ca28f141d,videos,cp_4370_9ca28f141d_h3,Los datos recientes de repackage_idea muestran una señal accionable.,data_hook,intro,low
cp_4370_9ca28f141d,videos,cp_4370_9ca28f141d_h4,Error común: ejecutar repackage_idea sin validar evidencia.,mistake_hook,middle,medium
cp_4370_9ca28f141d,videos,cp_4370_9ca28f141d_h5,En este video saldrás con un plan claro sobre repackage_idea.,promise_hook,intro,low
cp_4370_9ca28f141d,videos,cp_4370_9ca28f141d_h6,Hay un detalle de repackage_idea que cambia toda la decisión.,curiosity_hook,intro,medium
